Hotels,Prices,Total_Price,Ratings,Booking_Discounts(%),Reviews,Facilities,Address,Informations,City_Name
OYO Home 78004 G-cloud,1146.0,4094.0,4.2,72.0,1402.0, Free Wi-Fi ,"Chennai, Chennai",2k+ people booked this OYO in last 6 months,Chennai
Flagship 32740 Kb Residency,791.0,2259.0,4.173529411764706,64.0,340.0, Parking facility ,"Karappakam, Chennai",1k+ people booked this OYO in last 6 months,Chennai
Flagship 83060 Pondibazzar,1918.0,7372.0,4.2,73.0,112.0, AC ,"Opposite D.M.K Head Office, Anna Salai, Near Student Xerox, Teynampet, Chennai",,Chennai
OYO Flagship 701852 Visha International,667.0,2382.0,4.0,72.0,22.0, Free Wi-Fi ,"ECR, Chennai",,Chennai
Collection O 83644 The Oaks Residency,699.0,2125.0,4.173529411764706,67.0,1337.0, Doctor on call ,"Opposite Balaji Dental College, Pallikaranai",6 people booked this hotel in last 6 hours,Chennai
SPOT ON 701142 Tamilnadu Mansion,506.0,1805.0,4.173529411764706,71.0,48.0, Elevator ,"Triplicane, Chennai",,Chennai
"OYO 92841 Karapakkam, Chennai",599.0,1927.0,4.173529411764706,68.0,127.0, Hair Dryer ,"Karapakkam, Chennai",600+ people booked this OYO in last 6 months,Chennai
SPOT ON 77468 Kunkumam Residency,917.0,3274.0,4.3,71.0,553.0, AC ,"Triplicane, Chennai",All staff vaccinated with both doses,Chennai
Flagship 5765 Chennai Residency T Nagar,1118.0,3991.0,4.173529411764706,71.0,730.0, Parking facility ,"Near Pantaloons, N Usman Rd, Parthasarathi Puram, T. Nagar",All staff vaccinated with 1st dose,Chennai
Flagship 79252 Inn34 Porur,1604.0,5728.0,4.173529411764706,72.0,3448.0, Parking facility ,"Porur, Chennai",All staff vaccinated with 1st dose,Chennai
OYO Townhouse 1080 Chennai Central,1042.0,2977.0,4.173529411764706,65.0,383.0, Parking facility ,"Opposite To Chennai Central Near To Rippon Building, Chennai",9 people booked this hotel today,Chennai
OYO 73610 Home Tree Service Apartment,1178.0,4208.0,4.0,72.0,1105.0, Hair Dryer ,"Plot no 23/13, Sakthi krishna apartment, coats road , North usman street, T nagar, Chennai - 600017",All staff vaccinated with 1st dose,Chennai
Flagship 84324 Kelambakkam,503.0,1795.0,4.173529411764706,71.0,1190.0, Doctor on call ,"Kelambakkam Junction, OMR, Chennai",9 people booked this hotel in last 6 hours,Chennai
OYO Townhouse 1005 G Silver Hotels & Resorts,2483.0,8867.0,4.173529411764706,72.0,1516.0, Parking facility ,"OMR, Shollinganallur junction",6 people booked this hotel in last 6 hours,Chennai
Flagship 84116 Grand Residency,557.0,2422.0,4.173529411764706,77.0,650.0, Doctor on call ,"Opposite Balaji Dental College street, Kamakotti Nagar, Pallikaranai. ",1k+ people booked this OYO in last 6 months,Chennai
Flagship 84994 Ecr,649.0,2473.0,4.173529411764706,73.0,941.0, Hair Dryer ,"Opposite Kanathur Poorvika Showroom, CLV Nagar 1st Street, ECR, Chenai",1k+ people booked this OYO in last 6 months,Chennai
OYO Flagship 702478 Rex Mansion,1218.0,4349.0,4.173529411764706,71.0,737.0612244897959, Free Wi-Fi ,"Andavar Nagar, Chennai",,Chennai
SPOT ON 29391 Agp Home Stay,523.0,1867.0,4.173529411764706,71.0,530.0, Parking facility ,"Near Jain Temple, Purasaiwakkam, Chennai",12 people booked this hotel today,Chennai
Townhouse 1143 Admire Rooms,578.0,2065.0,4.173529411764706,72.0,10.0, Elevator ,"TNHB, Chennai",8 people booked this hotel in last 6 hours,Chennai
SPOT ON 79677 Gm Guest House,495.0,1767.0,4.173529411764706,71.0,227.0, TV ,"NO.1/42, Main Bazzar JJ Nagar, Mogappair East, Chennai-600037",All staff vaccinated with 1st dose,Chennai
SPOT ON 701142 Tamilnadu Mansion,506.0,1805.0,4.173529411764706,71.0,48.0, Elevator ,"Triplicane, Chennai",,Chennai
Flagship 76080 Near Redikuppam Main Road,628.0,1795.0,4.173529411764706,65.0,785.0, Reception ,"Reddikuppam, Chennai",6 people booked this hotel in last 6 hours,Chennai
SPOT ON 78619 Grand Residency,719.0,2568.0,4.173529411764706,72.0,1095.0, Parking facility ,No. 34 Near Rippon Building Periyamet Chennai,All staff vaccinated with 1st dose,Chennai
OYO 47947 Jayam Residency,511.0,1825.0,4.173529411764706,72.0,128.0, Parking facility ,"Elango Nagar, Virugambakkam, Chennai",9 people booked this hotel in last 6 hours,Chennai
OYO 79065 Gold Residency,558.0,2497.0,4.173529411764706,77.0,573.0, Hair Dryer ,"Dr, Singaravelu St, Pondy Bazaar, Parthasarathi Puram, T. Nagar, Chennai, Tamil Nadu 600017",All staff vaccinated with 1st dose,Chennai
SPOT ON 40837 Bt Mansion,506.0,1805.0,4.173529411764706,71.0,106.0, Elevator ,"Pillayar Koil St Triplicane., Chennai",,Chennai
OYO Townhouse 850 The Redfox Hotels,1841.0,5261.0,4.173529411764706,65.0,1254.0, Reception ,"Near US Consult, Gemini Bridge, Nungambakkam, Chennai","Hurry, Only 1 room left!",Chennai
Flagship 73611 Home Tree Service Apartment,1651.0,5895.0,4.4,71.0,1029.0, Private entrance ,"Near Bougainvillea park, Anna Nagar, Chennai",All staff vaccinated with 1st dose,Chennai
SPOT ON 76130 Jeyam Guest House,423.0,1580.0,4.173529411764706,73.0,830.0, TV ,"Near Arumbakkam Metro Station, Loganathan Nagar 2nd street, Chennai",All staff vaccinated with 1st dose,Chennai
Flagship 701158 Jayam Residency Tiruvottiyur,567.0,2024.0,4.173529411764706,71.0,22.0, Free Wi-Fi ,"Tiruvottiyur Theradi Metro Station, Chennai.",,Chennai
Collection O 81823 Arn Guest House,698.0,2494.0,4.173529411764706,72.0,185.0, Hair Dryer ,Near Meenambakkam Metro station& Chennai Airport,"Hurry, Only 1 room left!",Chennai
Collection O 10121 Twilight Bay,1320.0,3771.0,4.173529411764706,65.0,13.0, AC ,"Near Mayajal multiplex, Kanathur, Chennai",,Chennai
Collection O 83644 The Oaks Residency,699.0,2125.0,4.173529411764706,67.0,1337.0, Doctor on call ,"Opposite Balaji Dental College, Pallikaranai",6 people booked this hotel in last 6 hours,Chennai
Flagship 61869 Jp Residency,844.0,3015.0,4.2,72.0,519.0, AC ,"Near Singaperumal Koil Railway Station, Chennai",All staff vaccinated with 1st dose,Chennai
OYO SilverKey 77698 Kings Court Near Rela Balaji Hospital,2367.0,8454.0,4.173529411764706,72.0,916.0, Private entrance ,3.1 km From Chennai Airport ,All staff vaccinated with 1st dose,Chennai
Flagship 74081 Blue Moon Residency,680.0,2427.0,4.2,71.0,20.0, AC ,"Near Bus Stand, Drj Hospital, Kolathur, Chennai",,Chennai
SPOT ON 40121 Tamilnadu Mansion Annex,439.0,1567.0,4.173529411764706,71.0,11.0, Elevator ,"Near Triplicane Police station, Chennai",9 people booked this hotel today,Chennai
OYO Townhouse 142 Vadapalani,1211.0,4324.0,4.0,71.0,804.0, Private entrance ,"Arumbakkam(mmda Bustop), Chennai",All staff vaccinated with both doses,Chennai
Flagship 79152 Golden Cafe,683.0,1951.0,4.173529411764706,64.0,120.0, AC ,"Periamet, Chennai",,Chennai
Flagship 5765 Chennai Residency T Nagar,1118.0,3991.0,4.173529411764706,71.0,730.0, Parking facility ,"Near Pantaloons, N Usman Rd, Parthasarathi Puram, T. Nagar",All staff vaccinated with 1st dose,Chennai
OYO 62861 Shriram Residency,651.0,2324.0,4.173529411764706,71.0,449.0, Parking facility ,"Near MIOT Hospital, Manapakkam, Chennai",All staff vaccinated with 1st dose,Chennai
OYO SilverKey 76371 Nanganallur,1976.0,7058.0,4.173529411764706,72.0,2354.0, Private entrance ,"Opp To Uco Bank, Chennai",All staff vaccinated with 1st dose,Chennai
Flagship 93298 The Prince Park,699.0,2502.0,4.173529411764706,72.0,103.0, Parking facility ,"Ponniamman Koil Street, Chennai",8 people booked this hotel today,Chennai
OYO 7697 India Gate Par View,699.0,2678.0,4.173529411764706,73.0,1502.0, Power backup ,"Near Thiruvanmiyur EB Office, Kamaraj Nagar, Chennai",All staff vaccinated with 1st dose,Chennai
SPOT ON 60294 Bava Lodge,698.0,2494.0,4.173529411764706,72.0,117.0, Reception ,"Near Central Metro Station, Chennai",,Chennai
OYO 92943 Ram Krish Mahal,654.0,1869.0,4.173529411764706,65.0,12.0, Reception ,"Chengalpattu District, Chennai",,Chennai
OYO Home 78185 Harma Residency,837.0,2989.0,4.173529411764706,72.0,482.0, AC ,"Mugappair West, Chennai",All staff vaccinated with 1st dose,Chennai
Flagship 32740 Kb Residency,791.0,2259.0,4.173529411764706,64.0,340.0, Parking facility ,"Karappakam, Chennai",1k+ people booked this OYO in last 6 months,Chennai
OYO Townhouse 1067 Nandanam,2479.0,8854.0,4.4,72.0,626.0, Parking facility ,"Near T Nagar Pondy Bazzar, 1st Ext Nandanam, Chennai",1k+ people booked this OYO in last 6 months,Chennai
Flagship 1246 Raaj Residency,888.0,3171.0,4.173529411764706,72.0,1140.0, Hair Dryer ,"Pallavaram, Chennai",7 people booked this hotel in last 6 hours,Chennai
Collection O 83259 Senthamizh Residency,729.0,2082.0,4.173529411764706,64.0,604.0, Doctor on call ,"Thoraipakkam, Chennai",1k+ people booked this OYO in last 6 months,Chennai
OYO 73610 Home Tree Service Apartment,1178.0,4208.0,4.0,72.0,1105.0, Hair Dryer ,"Plot no 23/13, Sakthi krishna apartment, coats road , North usman street, T nagar, Chennai - 600017",All staff vaccinated with 1st dose,Chennai
Flagship 83060 Pondibazzar,1918.0,7372.0,4.2,73.0,112.0, AC ,"Opposite D.M.K Head Office, Anna Salai, Near Student Xerox, Teynampet, Chennai",,Chennai
OYO Home 78004 G-cloud,1146.0,4094.0,4.2,72.0,1402.0, Free Wi-Fi ,"Chennai, Chennai",2k+ people booked this OYO in last 6 months,Chennai
Flagship 75314 Bella Vagues Kovalam,974.0,2782.0,4.1,64.0,599.0, Private entrance ,"Kovalam, Chennai",900+ people booked this OYO in last 6 months,Chennai
Flagship 83517 Kb Residency,1113.0,3974.0,4.173529411764706,71.0,291.0, Parking facility ,"Plot No. 53 & 60, Abirami Nagar, 2nd cross street, Urapakkam",700+ people booked this OYO in last 6 months,Chennai
OYO 76499 G Cloud,771.0,2754.0,4.173529411764706,72.0,1424.0, Free Wi-Fi ,"Near Annaji Nagar, Mariamman Kovil Cross Street, Chennai",All staff vaccinated with 1st dose,Chennai
OYO 16596 Akash Inn Elite,949.0,3901.0,4.173529411764706,75.0,122.0, Parking facility ,"Adyar, Chennai",All staff vaccinated with both doses,Chennai
Flagship 28658 The Swarg Residence,1164.0,4155.0,4.173529411764706,71.0,238.0, Parking facility ,"Near Guduvanchery, Nandhivaram, Chennai",800+ people booked this OYO in last 6 months,Chennai
Flagship 82043 Mahi Stays,695.0,2065.0,4.173529411764706,66.0,464.0, AC ,"Near to Bus Stop, Kovilambakkam, Chennai",600+ people booked this OYO in last 6 months,Chennai
OYO 27038 Anandha Rooms,1369.0,4888.0,4.2,71.0,238.0, Parking facility ,"Near True valley, Avadi, Chennai",800+ people booked this OYO in last 6 months,Chennai
SPOT ON 67567 Central Inn,752.0,2685.0,4.173529411764706,71.0,2078.0, TV ,"Chennai, Chennai",All staff vaccinated with 1st dose,Chennai
POP HOME 701572 Ikbal Beach House ,778.0,1482.0,4.173529411764706,47.0,737.0612244897959, Free Wi-Fi ,"1/218 Padavattamman Kovil Street, Chennai",,Chennai
OYO Townhouse 1090 G Silver Nungambakkam,2008.0,5738.0,4.4,65.0,411.0, Reception ,Near US consulate Nungambakkam,1k+ people booked this OYO in last 6 months,Chennai
Capital O 1514 J2 Service Appartment,766.0,2735.0,4.173529411764706,71.0,512.0, Parking facility ,"Near Fiat Showroom, Kattupakkam, Chennai","Hurry, Only 1 room left!",Chennai
OYO 79753 K B Residency,910.0,2599.0,4.173529411764706,64.0,225.0, Reception ,"600073, Chennai",All staff vaccinated with 1st dose,Chennai
OYO SilverKey 75582 D Square Omr,3218.0,9194.0,4.173529411764706,65.0,1836.0, Parking facility ,"Near Sipcot, Egattur, Chennai",All staff vaccinated with 1st dose,Chennai
SPOT ON 703331 3 Star Guest House,791.0,2259.0,4.173529411764706,64.0,737.0612244897959, Geyser ,"Chennai, Chennai",,Chennai
OYO Home 78534 Fantasea Kovalam,764.0,2728.0,4.173529411764706,71.0,266.0, Parking facility ,"Tamilnadu, Chennai",All staff vaccinated with 1st dose,Chennai
OYO Townhouse 430 Everest Hotel,2897.0,8277.0,4.4,65.0,5516.0, Parking facility ,"Opp Chennai Central Railway Station , PH Road",All staff vaccinated with 1st dose,Chennai
OYO Home 78068 Jj Residency,840.0,2998.0,4.1,71.0,838.0, AC ,"Near Chennai Airport, Pallavaram, Chennai",All staff vaccinated with 1st dose,Chennai
OYO Townhouse 74252 Haha Stays Perungudi,4494.0,12839.0,4.4,65.0,4324.0, Doctor on call ,Near OMR Apollo Hospitals,"Hurry, Only 1 room left!",Chennai
Collection O 67653 Bkr Grand Hotel,942.0,3365.0,4.173529411764706,72.0,767.0, AC ,"Near Fathima Jewllery, T. Nagar, Chennai",11 people booked this hotel in last 6 hours,Chennai
OYO 15148 Sky Pix,828.0,2958.0,4.173529411764706,72.0,522.0, Hair Dryer ,"Near Jaya TV, Defence Colony, Chennai",6 people booked this hotel in last 6 hours,Chennai
OYO Townhouse 1090 Fantasea Hotels,1142.0,4077.0,4.173529411764706,71.0,182.0, Reception ,"3/80 Omr Road (opp To Sathyabama College), Chennai",8 people booked this hotel today,Chennai
Oyo flagship CHN1636 WHITE INN,874.0,3119.0,4.173529411764706,71.0,55.0, Doctor on call ,"Chennai District, Chennai","Hurry, Only 1 room left!",Chennai
OYO 4324 Hotel Emerald Manor,1158.0,4134.0,4.173529411764706,71.0,298.0, Private entrance ,"Near CMBT & Arumbakkam Metro Station, Chennai",All staff vaccinated with 1st dose,Chennai
Flagship 73612 Home Tree Service Apartments,1116.0,3985.0,4.173529411764706,71.0,448.0, Hair Dryer ,"Near PG ILLAM, Venkatnaraya Road, Chennai",All staff vaccinated with 1st dose,Chennai
SPOT ON 703071 Krk Guest House ,1016.0,1935.0,4.173529411764706,47.0,737.0612244897959, Geyser ,"GNT Road, Chennai",,Chennai
Flagship 86010 T.nagar,929.0,2655.0,4.173529411764706,65.0,953.0, Reception ,"Near Panagal Park T.Nagar, Chennai",1k+ people booked this OYO in last 6 months,Chennai
SPOT ON 64228 Ram Palace,952.0,2719.0,4.173529411764706,64.0,135.0, Parking facility ,"Near Arumbakam Metro Station, loganathan nagar, Chennai",,Chennai
OYO 39935 Elite Residency,936.0,2675.0,4.173529411764706,65.0,668.0, Hair Dryer ,"Near Central Railway Station, Park Town, Chennai",7 people booked this hotel in last 6 hours,Chennai
OYO Flagship 39342 Beehive Inn,916.0,3269.0,4.173529411764706,71.0,52.0, Private entrance ,"Near Infosys Sholinganallur, Sholinganallur, Chennai",All staff vaccinated with 1st dose,Chennai
Collection O 77368 Maruthi Residency,1216.0,4341.0,4.173529411764706,71.0,706.0, Private entrance ,"Mogappair East, Chennai",All staff vaccinated with 1st dose,Chennai
Flagship 4584 India Gate,1134.0,2945.0,4.173529411764706,61.0,2395.0, AC ,"Near Prince Techno Park, Jothi Nagar, Chennai",All staff vaccinated with 1st dose,Chennai
Collection O 84505 The Fortune Inn,1237.0,3535.0,4.0,65.0,282.0, Living Room ,"Pallavaram, Chennai",,Chennai
Townhouse 1154 Mount Road Rich Mount,1354.0,4835.0,4.173529411764706,72.0,258.0, Reception ,"Rich Mount, Ritchi Street, Anna Salai Chennai",,Chennai
OYO Flagship 702469 Prince Park 2,1008.0,3601.0,4.173529411764706,72.0,737.0612244897959, Free Wi-Fi ,"Velayutham Colony, Chennai",,Chennai
OYO 79400 Supreme Inn Pallavaram,1098.0,3138.0,4.173529411764706,65.0,386.0, Doctor on call ,"Chengalpattu 44, Chennai",All staff vaccinated with 1st dose,Chennai
OYO Townhouse 1080 Chennai Central,1042.0,2977.0,4.173529411764706,65.0,383.0, Parking facility ,"Opposite To Chennai Central Near To Rippon Building, Chennai",9 people booked this hotel today,Chennai
Flagship 701072 Yazhini Service Apartment,1109.0,3961.0,4.173529411764706,72.0,41.0, Elevator ,"Madipakkam, Chennai",,Chennai
Capital O 700852 Planet Grande By Elite Hospitality,1094.0,3905.0,4.1,71.0,39.0, Reception ,"India, Chennai",7 people booked this hotel in last 6 hours,Chennai
OYO 23454 SUN PARK INN Chennai central,1286.0,4592.0,4.173529411764706,71.0,14.0, Private entrance ,"Near Egmore Railway Hospital, Periamet, Chennai",,Chennai
Collection O 81917 Value Home Service,1380.0,3942.0,4.173529411764706,64.0,919.0, Elevator ,"Chennai District, Chennai",6 people booked this hotel in last 6 hours,Chennai
OYO Townhouse 056 T Nagar Chennai,1984.0,7087.0,4.0,72.0,3011.0, Hair Dryer ,"Near tnagar bus stop, Parthasarathi Puram, Chennai",All staff vaccinated with 1st dose,Chennai
OYO Flagship 702844 Vadapalani,1251.0,4468.0,4.173529411764706,72.0,737.0612244897959, Geyser ,"Opposite AVM studio & Fortis hospital, vadapalani",,Chennai
Collection O 702356 Nungambakkam,1512.0,5398.0,4.173529411764706,71.0,737.0612244897959, Doctor on call ,"Zidan Residency Opposite US Consulate, near Apollo Hospital, Nungabakkam",,Chennai
OYO Flagship 702262 Shan Guest House,1208.0,4314.0,4.173529411764706,72.0,737.0612244897959, Free Wi-Fi ,"Kodandarama Nagar, Chennai",,Chennai
Flagship 89634 Le Grace Residency,1262.0,3605.0,4.173529411764706,64.0,99.0, Parking facility ,Opposite to DKM office above AG DMS Metro station Anna Salai,,Chennai
SilverKey Executive Stays 39526 Perumbakkam,1007.0,2878.0,4.173529411764706,65.0,628.0, Private entrance ,"Perumbakkam Main Rd, Chennai",All staff vaccinated with 1st dose,Chennai
Oyo Townhouse 999 INN24 Airport,1826.0,6522.0,4.173529411764706,72.0,1035.0, Private entrance ,"Near Airport, Nanganallur",All staff vaccinated with 1st dose,Chennai
Flagship 88003 Rannar Service Apartment,1304.0,3727.0,4.2,65.0,487.0, Parking facility ,"Omr, Chennai",8 people booked this hotel today,Chennai
Flagship 75096 Kishore Inn,1369.0,3912.0,4.173529411764706,65.0,1231.0, Parking facility ,"Koyambedu, Chennai",All staff vaccinated with 1st dose,Chennai
OYO Townhouse 611 Anna Nagar Welcome Inn,2187.0,6249.0,4.0,65.0,2947.0, Reception ,"Anna Nagar Extn Behind Mmm Hospital, Chennai",10 people booked this hotel in last 6 hours,Chennai
Capital O 93377 Arasan Inn,1330.0,3801.0,4.173529411764706,65.0,165.0, Reception ,"Pallavaram,Chennai",10 people booked this hotel today,Chennai
OYO 75927 Pride Hospitality,2694.0,9622.0,4.1,72.0,398.0, Reception ,"Near GG fertility hosppital, Tirumurthy Nagar, Chennai",1k+ people booked this OYO in last 6 months,Chennai
Townhouse 515  Hotel Iris T.Nagar,3215.0,9185.0,4.1,65.0,48.0, Doctor on call ,"Pondybazzar, T.Nagar, Opposite GRT Hotels",,Chennai
SPOT ON 703382 Kvr Residency,1327.0,2528.0,4.173529411764706,47.0,737.0612244897959, Geyser ,"Sri Sakthi Nagar, Chennai",,Chennai
OYO Townhouse 1117 The Banyan Poonamallee,1808.0,5167.0,4.173529411764706,65.0,170.0, Private entrance ,"Near Panimalr College , Varadharajapuram, Chennai",All staff vaccinated with 1st dose,Chennai
Collection O 14933 sunshine Residency,2279.0,4341.0,4.173529411764706,47.0,476.0, Elevator ,"Near Soorya Hospital, Saligramam, Chennai",All staff vaccinated with 1st dose,Chennai
Townhouse 1141 Pride Hospitality US Consulate,2450.0,8751.0,4.0,72.0,28.0, Reception ,Opposite US Consulate,,Chennai
Collection O 86380 Hotel Sadha Siva,1167.1512605042017,3815.18487394958,4.173529411764706,68.73949579831933,1219.0, Reception ,"Near airport, Nanganallur, Chennai",8 people booked this hotel today,Chennai
